orgao_cnpj,portfolio_hhi_mar,portfolio_hhi_norm_mar,portfolio_cr1_mar,portfolio_cr4_mar,count_hhi_mar,count_hhi_norm_mar,exposicao_strength_global_mar,exposicao_degree_global_mar,n_fornecedores_mar,n_instrumentos_mar,quadrante_mar,exposicao_oculta_mar,portfolio_hhi_abr,portfolio_hhi_norm_abr,portfolio_cr1_abr,portfolio_cr4_abr,count_hhi_abr,count_hhi_norm_abr,exposicao_strength_global_abr,exposicao_degree_global_abr,n_fornecedores_abr,n_instrumentos_abr,quadrante_abr,exposicao_oculta_abr,delta_hhi,delta_hhi_norm,delta_exposicao_strength,quadrante_estavel
13183513000127,0.3740375153822784,0.3218739749974683,0.5713233713069246,0.8934687601024046,0.0769230769230769,1.503427012513233e-17,0.933092961053517,0.4258667556942397,13,13,oculta,True,0.3352708060901985,0.2877901493823556,0.4591946362657054,0.8893762139493353,0.0726643598615916,0.0064260998517053,0.9468620590950932,0.4162756631751607,15,17,oculta,True,-0.038766709292079926,-0.034083825615112695,0.013769098041576222,True
13244984000106,0.2745642361191763,0.0932052951489704,0.3791020021324487,0.9960510208111204,0.2,3.4694469519536136e-17,0.6760411839258011,0.5154272231136443,5,5,baixo_baixo,False,0.2745642361191763,0.0932052951489704,0.3791020021324487,0.9960510208111204,0.2,3.4694469519536136e-17,0.6611970518530689,0.5117898302501825,5,5,baixo_baixo,False,0.0,0.0,-0.014844132072732275,True
13358623000182,0.2462026805685173,0.0577533507106466,0.3010385831117355,0.9826902814710752,0.2,3.4694469519536136e-17,0.613048828329384,0.7552888415675842,5,5,baixo_baixo,False,0.1605081846050359,0.0405807824057553,0.1872823093896456,0.7002328111797995,0.125,0.0,0.5852084529640575,0.7038588907632128,8,8,baixo_baixo,False,-0.08569449596348139,-0.0171725683048913,-0.027840375365326464,True
13417917000138,0.078855862628165,0.0388061175250418,0.147495270804136,0.4623072776431887,0.0904499540863177,0.0509042999161576,0.9036963547006934,0.985367812127912,24,66,baixo_baixo,False,0.0887680375615024,0.0508000391265651,0.1691105110790519,0.5171444644760679,0.0870052876141644,0.0489638412647545,0.9228426294975104,0.9887531234873752,25,79,baixo_baixo,False,0.00991217493333739,0.011993921601523294,0.019146274796816964,True
13449811000116,0.2332178702485433,0.1236775659983352,0.3707428608406561,0.8525342184425924,0.125,0.0,0.5952412919323309,0.7801483913834741,8,8,baixo_baixo,False,0.2092209410402011,0.121356601155779,0.349751369170625,0.804263659963664,0.1,3.0839528461809905e-17,0.5746290791950173,0.7724115538626348,10,10,baixo_baixo,False,-0.023996929208342177,-0.0023209648425562,-0.020612212737313618,True
13497205000176,0.0939889805884311,0.0681029514623863,0.1895153126063525,0.5162457082053513,0.0392011834319526,0.0117497886728656,0.7271589093651221,0.987385510719391,36,52,baixo_baixo,False,0.0860575182084683,0.06320895616368,0.1865949375381915,0.4999498986625512,0.0336110313128411,0.0094513070956621,0.7598140460379375,0.989779934986246,41,59,baixo_baixo,False,-0.007931462379962798,-0.004893995298706308,0.03265513667281539,True
13577818000113,0.6501651031140839,0.5627063788926049,0.7776203226780688,0.999116171703855,0.2,3.4694469519536136e-17,0.949302101333562,0.4099294053397883,5,5,critico,False,0.6442688793932463,0.5731226552718955,0.7740737503191805,0.9956297929404712,0.1666666666666666,3.3306690738754695e-17,0.943271821722701,0.4102373227505835,6,6,critico,False,-0.0058962237208376456,0.010416276379290657,-0.006030279610861,True
13617528000156,0.3622781331278347,0.2028476664097934,0.4660081527650808,0.9643651702230828,0.2,3.4694469519536136e-17,0.7850870042623594,0.6138461907330218,5,5,baixo_baixo,False,0.2826068856132733,0.139128262735928,0.3936321300217803,0.9202390623432738,0.1666666666666666,3.3306690738754695e-17,0.7533014021357419,0.578456486186719,6,6,baixo_baixo,False,-0.0796712475145614,-0.06371940367386542,-0.03178560212661752,True
13633606000106,0.5974552201901994,0.4968190252377492,0.762975349538082,0.9705936584032198,0.2222222222222222,0.0277777777777778,0.7503582179417323,0.867904321702212,5,6,hhi_alto,False,0.2589042445189369,0.1662672750838041,0.4309909424559749,0.8300665566741867,0.12,0.01,0.5824676293509774,0.6678626585036641,9,10,baixo_baixo,False,-0.33855097567126247,-0.3305517501539451,-0.1678905885907549,False
13659627000109,0.250864022280679,0.0635800278508488,0.332205349139838,0.8952850101901888,0.2,3.4694469519536136e-17,0.821883867145885,0.4095272879056663,5,5,baixo_baixo,False,0.250864022280679,0.0635800278508488,0.332205349139838,0.8952850101901888,0.2,3.4694469519536136e-17,0.8087287719471657,0.4060703352497573,5,5,baixo_baixo,False,0.0,0.0,-0.013155095198719269,True
13667230000150,0.7012564277650725,0.6585787745886542,0.8290056698426149,0.9800080497215958,0.1570247933884297,0.0365997638724911,0.9227827927758612,0.4394690651080171,8,11,critico,False,0.6926041463962898,0.6618645610359187,0.8238617472151906,0.9739271678104046,0.1171875,0.0289062499999999,0.9160142612071214,0.4396681750147437,11,16,hhi_alto,False,-0.00865228136878271,0.003285786447264516,-0.0067685315687397996,False
13792329000184,0.2905025057415275,0.2313777145533214,0.4297807170197654,0.8701518424735799,0.13,0.0575,0.9725851255196686,0.5505655706467734,13,20,oculta,True,0.1986428816029879,0.1515042275796342,0.3155288667996417,0.7900697148980328,0.1022222222222222,0.0494117647058823,0.9681179536050152,0.5129182305705178,18,30,oculta,True,-0.09185962413853957,-0.07987348697368721,-0.004467171914653401,True
13806951000102,0.7944608314431957,0.7430760393039945,0.8891589838885601,0.9831034500928256,0.2244897959183673,0.0306122448979591,0.8591122611014722,0.9923137357036856,5,7,hhi_alto,False,0.4604155527290294,0.3929674968201582,0.6604926400422096,0.8997881423931532,0.1388888888888888,0.0312499999999999,0.8804677991232646,0.9939411369524948,9,12,hhi_alto,False,-0.3340452787141663,-0.35010854248383627,0.021355538021792353,True
13817576000198,0.4872063738535173,0.3590079673168965,0.5900782238142257,0.9917928864938236,0.2,3.4694469519536136e-17,0.8082289165636888,0.4234917686284202,5,5,hhi_alto,False,0.2354044597520966,0.1261765254309675,0.3026196372535717,0.9451749495941394,0.125,0.0,0.8380396648734836,0.5348261746874811,8,8,baixo_baixo,False,-0.2518019141014207,-0.232831441885929,0.0298107483097948,False
13823697000142,0.1670236092373054,0.0744706769303393,0.2925376638007026,0.7180590520477697,0.1074380165289256,0.0082644628099173,0.6889994764178855,0.7978815661578076,10,11,baixo_baixo,False,0.5449560939059327,0.5222038986012294,0.7323024174862975,0.8757173350662191,0.0495867768595041,0.0020661157024793,0.8995341858315865,0.4868863429387612,21,22,hhi_alto,False,0.3779324846686273,0.4477332216708901,0.210534709413701,False
13843252000124,0.1416267287690219,0.0911341834024938,0.2965478346898882,0.625949309614732,0.0661157024793388,0.011181332036947,0.8123902866055566,0.9935628405046276,18,22,baixo_baixo,False,0.2115464605779766,0.167743486165642,0.4237589927680792,0.6702067490013078,0.0710059171597633,0.0193951347797501,0.85738484103539,0.9961146419616052,19,26,baixo_baixo,False,0.0699197318089547,0.0766093027631482,0.04499455442983347,True
13844779000173,0.1842155132752183,0.1162334727148198,0.369255078944689,0.6799202551157636,0.0816326530612245,0.0051020408163265,0.6692474185013915,0.4448502640354735,13,14,baixo_baixo,False,0.1867806737127648,0.1542519006612754,0.3269641928071328,0.760598026562503,0.0397805212620027,0.0013717421124828,0.8898867951983364,0.4119376787107212,26,27,baixo_baixo,False,0.00256516043754651,0.03801842794645559,0.2206393766969449,True
13864377000130,0.5301039150186114,0.4126298937732642,0.6709426832529345,0.9999949012150846,0.2,3.4694469519536136e-17,0.9998743984209926,0.536091103757639,5,5,critico,False,0.4961503447885886,0.4457653792674475,0.6486479548789006,0.992587415341428,0.1326530612244898,0.0459183673469387,0.9993580918110188,0.5298540659771004,11,14,critico,False,-0.03395357023002282,0.033135485494183325,-0.0005163066099738156,True
13872416000141,0.1749028948579683,0.0373867106676297,0.2746566791510612,0.7550561797752808,0.1428571428571428,0.0,0.6940184153475505,0.5575436547722257,7,7,baixo_baixo,False,0.1749028948579683,0.0373867106676297,0.2746566791510612,0.7550561797752808,0.1428571428571428,0.0,0.6936946971095987,0.6146262962892152,7,7,baixo_baixo,False,0.0,0.0,-0.00032371823795174226,True
13886006000150,0.0589855657589115,0.0475097799754836,0.153745012500802,0.3746697470069104,0.031135865595325,0.0193204493220973,0.9359939577827092,0.9839709073908792,83,296,oculta,True,0.0494914248127921,0.0406081671007622,0.1220050701974216,0.3505308785084786,0.0265303140978816,0.0174324665660861,0.9444345003267184,0.993690237844094,108,370,oculta,True,-0.009494140946119403,-0.006901612874721401,0.008440542544009166,True
13917262000167,0.9270374714628482,0.9204045143231072,0.9625241918068032,0.9916588280660482,0.0887573964497041,0.0059171597633136,0.985165090923488,0.9534062084298552,12,13,critico,False,0.7646639594923047,0.7478542423131836,0.8689946494016978,0.9881032071108576,0.0703125,0.00390625,0.9799093919754782,0.9111726555086572,15,16,critico,False,-0.1623735119705435,-0.17255027200992357,-0.005255698948009813,True
13927758000111,0.6728337799671317,0.607400535960558,0.8117025418483551,0.9974263185832878,0.21875,0.0625,0.9800632795329088,0.8763128411228014,6,8,critico,False,0.4435135205496938,0.3507657739746427,0.6127681865276855,0.9796764451222354,0.1851851851851851,0.0493827160493827,0.9808442215052922,0.8885976556084474,7,9,critico,False,-0.2293202594174379,-0.2566347619859153,0.00078094197238332,True
13953949000158,0.0309489275452827,0.0115679060961884,0.0623206478115931,0.2233156546582087,0.0349131388092427,0.0156114015854275,0.4191374510513325,0.4315755963049544,51,77,baixo_baixo,False,0.0212013042071041,0.011213562413299,0.0545137149486105,0.1891725024562145,0.0178562446557014,0.0078343696011677,0.4289639022012568,0.4285897730565356,99,141,baixo_baixo,False,-0.0097476233381786,-0.00035434368288939956,0.009826451149924309,True
13954199000139,0.1466891149214596,0.1319768582821744,0.2881068358150168,0.6090192140690696,0.030060553633218,0.0133374597303424,0.7813914115257339,0.880568475843979,59,136,baixo_baixo,False,0.1395329028107118,0.1246972632039999,0.2800034238299454,0.5918896878484744,0.0298792116973935,0.0131529912094175,0.7918354147141093,0.8905082746324771,59,143,baixo_baixo,False,-0.007156212110747823,-0.0072795950781744945,0.010444003188375461,True
13959466000160,0.9782658087887997,0.9710210783850662,0.9890500579675064,1.0,0.3333333333333333,0.1111111111111111,0.9943755294925102,0.968932889545352,4,6,critico,False,0.9782658087887997,0.9710210783850662,0.9890500579675064,1.0,0.3333333333333333,0.1111111111111111,0.9944744666196887,0.9704416304722058,4,6,critico,False,0.0,0.0,9.893712717856662e-05,True
14004655000142,0.0308261400028538,0.0114426628029109,0.0694027865714982,0.2125781465322328,0.0202919188323246,0.0006977572089711,0.793373756155759,0.4125089471480242,51,53,baixo_baixo,False,0.0261110740480898,0.0106525196679007,0.0563185106976979,0.1927512257319345,0.0160697887970615,0.0004518489366974,0.7837000101005661,0.4234765344611493,64,66,baixo_baixo,False,-0.004715065954763998,-0.000790143135010201,-0.009673746055192889,True
14007211000160,0.3984197198816891,0.3928495321028158,0.626903898939584,0.7055230370633057,0.0170725976975487,0.0079714180466001,0.958122775312742,0.6257998880164766,109,226,critico,False,0.2743561427836611,0.2691729723749729,0.5158312751381573,0.6176253937567112,0.0143363130376117,0.0072958581307375,0.9508730525205816,0.6851219179025241,141,385,oculta,True,-0.12406357709802801,-0.12367655972784292,-0.007249722792160407,False
14153138000135,0.781271377726084,0.7448166073470981,0.8817174588777043,0.98240387033523,0.1604938271604938,0.0205761316872427,0.952706296549896,0.4157691767848206,7,9,critico,False,0.7116929201960673,0.6705061945097912,0.8402301077699581,0.9616187255967245,0.14,0.0171428571428571,0.941158750631545,0.4120034487684066,8,10,critico,False,-0.06957845753001668,-0.07431041283730688,-0.011547545918351054,True
14164340000162,0.1925050568495816,0.0771486363995218,0.299267862550546,0.8149705185528261,0.125,0.0,0.8467799677571718,0.6460863563439356,8,8,baixo_baixo,False,0.1127782186195258,0.0494052342352062,0.2078931330299496,0.5661375497690592,0.0666666666666666,0.0,0.7947636858446645,0.6035643738501326,15,15,baixo_baixo,False,-0.0797268382300558,-0.027743402164315596,-0.05201628191250729,True
14387430000112,0.2135762685769631,0.101230021230815,0.3359962227659304,0.8051560999606459,0.14,0.0171428571428571,0.7130354533065363,0.8100302708407994,8,10,baixo_baixo,False,0.1032809681718001,0.0712552884636501,0.2316617171389125,0.5446081995192856,0.0437317784256559,0.0095793419408579,0.7354520225156241,0.8398309421711516,29,49,baixo_baixo,False,-0.110295300405163,-0.02997473276716489,0.022416569209087855,True
14444354000130,0.4147238476479961,0.2684048095599951,0.4984956248543899,0.9894187249441286,0.2,3.4694469519536136e-17,0.930598921691392,0.6160618752384889,5,5,critico,False,0.4147238476479961,0.2684048095599951,0.4984956248543899,0.9894187249441286,0.2,3.4694469519536136e-17,0.9247731255061494,0.612384730256872,5,5,critico,False,0.0,0.0,-0.005825796185242593,True
14454427000174,0.1395512071930476,0.0535063279123523,0.2514656381940041,0.6271655069201227,0.1326530612244898,0.0459183673469387,0.6924984472031123,0.6521747080637093,11,14,baixo_baixo,False,0.1120204235409518,0.0380221255026977,0.2106078956676034,0.5333035041299332,0.109375,0.0351562499999999,0.6735481489112877,0.6603692417817624,13,16,baixo_baixo,False,-0.027530783652095783,-0.015484202409654597,-0.018950298291824597,True
14464143000169,0.2622845578948324,0.1803161754387027,0.3731016239454889,0.8984820191701284,0.1074380165289256,0.0082644628099173,0.723132205230596,0.4230719155895085,10,11,baixo_baixo,False,0.2622845578948324,0.1803161754387027,0.3731016239454889,0.8984820191701284,0.1074380165289256,0.0082644628099173,0.712169523988723,0.419885867967413,10,11,baixo_baixo,False,0.0,0.0,-0.01096268124187294,True
14491667000149,0.1417347174943,0.046371908327,0.2171056126420136,0.665171849075986,0.1468144044321329,0.0520160049245921,0.6736822760607979,0.753630191520009,10,19,baixo_baixo,False,0.100193500889951,0.035921608096376,0.149734214282937,0.5269148248401674,0.0976,0.0331428571428571,0.6508811521490246,0.7158391738093389,15,25,baixo_baixo,False,-0.04154121660434899,-0.010450300230624002,-0.022801123911773247,True
14491945000168,0.8417887257522091,0.8022359071902613,0.9151662538046608,0.9957425789050812,0.2222222222222222,0.0277777777777778,0.966268363659734,0.9206241921724982,5,6,critico,False,0.7978940652325972,0.7574728782791167,0.8905834176573054,0.989424200954324,0.183673469387755,0.0204081632653061,0.9522844516620056,0.9096378676515492,6,7,critico,False,-0.04389466051961188,-0.04476302891114459,-0.013983911997728415,True
14492062000172,0.3623833345297639,0.2986216679827402,0.5565297887300913,0.9249964808191766,0.1020408163265306,0.0122448979591836,0.9141699809518896,0.8444469092947843,11,14,baixo_baixo,False,0.2372062985208779,0.1736401567309511,0.3823367164489025,0.8261544695185418,0.0859375,0.0097656249999999,0.8960456300960963,0.7079727630775664,13,16,baixo_baixo,False,-0.125177036008886,-0.1249815112517891,-0.018124350855793336,True
14498649000199,0.40640905661253,0.3074772327146183,0.6109542742236574,0.9100353046747582,0.15625,0.015625,0.8811572786752059,0.8201097444774936,7,8,hhi_alto,False,0.2491983582014543,0.1657759535571715,0.4308891260261189,0.7896484979512266,0.1074380165289256,0.0082644628099173,0.8440922500784693,0.7130055505251899,10,11,baixo_baixo,False,-0.1572106984110757,-0.1417012791574468,-0.03706502859673655,False
14499742000118,0.1406176484882075,0.0331948545492334,0.2186467130797575,0.6374392635171392,0.1111111111111111,0.0,0.7269231690274649,0.8890882610602333,9,9,baixo_baixo,False,0.1932797906988179,0.1312243899833424,0.3308554634245192,0.7413484541867217,0.0714285714285714,0.0,0.7879830184051129,0.7996179976292108,14,14,baixo_baixo,False,0.05266214221061041,0.098029535434109,0.06105984937764797,True
14572082000153,0.223868076911144,0.0945127563963346,0.313630656571336,0.883203530820918,0.1428571428571428,0.0,0.6340079528326988,0.5208702878031854,7,7,baixo_baixo,False,0.1537857948719918,0.0768572307694456,0.2448489302236123,0.7146125438845395,0.0833333333333333,1.5139404881252137e-17,0.5812934883514975,0.5374732564374148,12,12,baixo_baixo,False,-0.0700822820391522,-0.01765552562688899,-0.05271446448120132,True
14601748000154,0.1209325815967397,0.0330258397564137,0.2085633587043286,0.5394889439299532,0.0909090909090909,0.0,0.5675636900337683,0.5061249744237112,11,11,baixo_baixo,False,0.0882556586466366,0.0231310628356821,0.1322321494061404,0.5030234981137585,0.0666666666666666,0.0,0.6141222164455166,0.6084506855703357,15,15,baixo_baixo,False,-0.03267692295010309,-0.009894776920731596,0.04655852641174829,True
14608771000170,0.0432775581166608,0.0289981186855661,0.0870995569428692,0.2894303785327805,0.0407617187499999,0.0264447294776119,0.9282153617917904,0.995764650129531,68,320,oculta,True,0.0449440038316832,0.0323774775663106,0.1076709365058796,0.3020543556320015,0.0383399502167337,0.0256865285090592,0.939561354869464,0.996772570775806,77,419,oculta,True,0.001666445715022398,0.003379358880744497,0.011345993077673588,True
