fornecedor_id_limpo,degree,strength,reach,system_share,pct_degree,pct_strength
00136858000188,1,4164014.54,0.0007547169811320754,0.001876113749944421,0.40831218274111675,0.9861992385786802
00137950000162,2,15921.0,0.0015094339622641509,7.173271545028065e-06,0.8601681472081218,0.4168781725888325
00144263000174,1,1599.99,0.0007547169811320754,7.208820262125151e-07,0.40831218274111675,0.13166243654822335
00147109000156,1,126.0,0.0007547169811320754,5.676981437557541e-08,0.40831218274111675,0.017211294416243656
00147794000110,1,152100.0,0.0007547169811320754,6.852927592480175e-05,0.40831218274111675,0.7988578680203046
00159049000191,1,260.0,0.0007547169811320754,1.1714406140991752e-07,0.40831218274111675,0.03362944162436548
00165960000101,4,80950.0,0.0030188679245283017,3.647235296589548e-05,0.9409105329949239,0.7093908629441624
00170488000103,1,5800.0,0.0007547169811320754,2.6132136776058524e-06,0.40831218274111675,0.26998730964467005
00174282000143,1,7514.5,0.0007547169811320754,3.3856886517877894e-06,0.40831218274111675,0.3013959390862944
00181365000160,1,6800.0,0.0007547169811320754,3.063767759951689e-06,0.40831218274111675,0.28910215736040606
00187413000127,1,16200.0,0.0007547169811320754,7.298976134002554e-06,0.40831218274111675,0.4199714467005076
