orgao_cnpj,portfolio_hhi_abr,portfolio_hhi_norm_abr,portfolio_cr1_abr,portfolio_cr4_abr,count_hhi_abr,count_hhi_norm_abr,n_fornecedores_abr,n_instrumentos_abr,exposicao_strength_global_abr,exposicao_degree_global_abr,portfolio_hhi_mai,portfolio_hhi_norm_mai,portfolio_cr1_mai,portfolio_cr4_mai,count_hhi_mai,count_hhi_norm_mai,n_fornecedores_mai,n_instrumentos_mai,exposicao_strength_global_mai,exposicao_degree_global_mai,delta_portfolio_hhi,delta_portfolio_hhi_norm,delta_portfolio_cr1,delta_portfolio_cr4,delta_count_hhi,delta_count_hhi_norm,delta_n_fornecedores,delta_n_instrumentos,delta_exposicao_strength_global,delta_exposicao_degree_global
09579148000105,0.1346810878642974,0.1076398718600567,0.2759397770178552,0.6386941607418376,0.0400390625,0.0100402832031249,33,64,0.7893332515454919,0.598008120265146,0.1325141128726549,0.1077288018118736,0.2605761802301903,0.6313178893508331,0.0378040762656147,0.010312764158918,36,78,0.8321080096417236,0.6907780150242891,-0.0021669749916424785,8.892995181689067e-05,-0.015363596787664913,-0.007376271391004496,-0.002234986234385297,0.0002724809557931012,3,14,0.04277475809623166,0.0927698947591431
09664082000143,0.1238586776961816,0.0654492562092603,0.2287040981977656,0.5886314582083176,0.0625,0.0,16,16,0.9359186107108572,0.4587555623493417,0.1236467076385482,0.0688746268659575,0.2285076319576786,0.588125799541497,0.0588235294117647,0.0,17,17,0.9299703090305949,0.4544772913364787,-0.00021197005763340382,0.0034253706566971936,-0.00019646624008701208,-0.0005056586668206187,-0.003676470588235302,0.0,1,1,-0.005948301680262391,-0.004278271012862989
10237604000100,0.6103871204337559,0.5454516405060484,0.7687209136571352,0.964222148130724,0.1428571428571428,0.0,7,7,0.9302289095437856,0.7766447210624248,0.5563621561344826,0.5119983717479308,0.7334905641066088,0.9223170273798204,0.0909090909090909,0.0,11,11,0.90546563605938,0.7538192233567782,-0.05402496429927328,-0.033453268758117605,-0.035230349550526396,-0.04190512075090369,-0.051948051948051896,0.0,4,4,-0.024763273484405546,-0.02282549770564657
10277035000126,0.4500946554714372,0.3715367491102139,0.5627757170728298,0.9629191176444568,0.125,0.0,8,8,0.8608825185063775,0.694834383450231,0.3966621802046143,0.3296246446717937,0.5259527885815409,0.9452367794255128,0.1,3.0839528461809905e-17,10,10,0.8489031422875175,0.7054952046304886,-0.053432475266822876,-0.041912104438420195,-0.036822928491288875,-0.01768233821894405,-0.024999999999999994,3.0839528461809905e-17,2,2,-0.011979376218860027,0.010660821180257685
10316445000139,0.1961741570127691,0.1068601744586323,0.3623850115417722,0.7587278453362764,0.1074380165289256,0.0082644628099173,10,11,0.8493863209924722,0.451317091749681,0.1693129866257831,0.0937959854099452,0.3328245026844041,0.6968368165186855,0.0918367346938775,0.0092764378478664,12,14,0.8386051310490673,0.4704397723111204,-0.026861170386986016,-0.0130641890486871,-0.029560508857368106,-0.0618910288175909,-0.015601281835048095,0.0010119750379491005,2,3,-0.010781189943404934,0.019122680561439398
10324957000147,0.2240737932391491,0.215256449980503,0.4515321027076245,0.6456631189896316,0.0291628193290243,0.0181305786395814,89,228,0.7968225447123053,0.6594468567986603,0.1903530238712391,0.1827862297018114,0.365698458315341,0.689269049098141,0.0263809969250365,0.0172817539056443,108,317,0.8579681992438313,0.8131978552290413,-0.03372076936791002,-0.03247022027869159,-0.08583364439228353,0.04360593010850944,-0.0027818224039878013,-0.0008488247339371001,19,89,0.061145654531525984,0.15375099843038098
10377912000130,0.2928587867330326,0.2867627417910759,0.525296413740302,0.7210664782785072,0.0227352050713874,0.0143105085633821,117,351,0.9576745817944872,0.9900597092799284,0.2371140902038728,0.2316257023636129,0.4102779364643499,0.7514082684169824,0.0202113470811531,0.0131625078515211,140,513,0.9664236604281126,0.935325413135958,-0.05574469652915981,-0.05513703942746301,-0.1150184772759521,0.030341790138475155,-0.0025238579902343017,-0.0011480007118609987,23,162,0.008749078633625396,-0.05473429614397041
10391817000191,0.2189852701713682,0.2131999758763413,0.3582207266340094,0.7069674718688594,0.0264965325407712,0.0192853957447769,136,648,0.9119334846092924,0.6110205894304589,0.1840722609185003,0.1784451730627658,0.3264691075934444,0.6533723313141828,0.0284923140624191,0.021792261055953,146,834,0.9122918235352392,0.6425634149850916,-0.034913009252867916,-0.034754802813575486,-0.031751619040565005,-0.053595140554676624,0.0019957815216479005,0.0025068653111760993,10,186,0.0003583389259468328,0.031542825554632725
10396929000135,0.0389101126092467,0.0320938722731421,0.082477768165758,0.276730064842668,0.0152961242560603,0.0083124088252523,142,332,0.9402221647950912,0.9945644881506424,0.0376658695157985,0.0312072511904011,0.0856911134586398,0.27278546532706,0.0145573963336927,0.0079436875842544,150,404,0.9460018837858944,0.9952122759831749,-0.0012442430934481996,-0.0008866210827410022,0.0032133452928818085,-0.003944599515607994,-0.0007387279223675988,-0.00036872124099790113,8,72,0.0057797189908032065,0.0006477878325324982
10411736000106,0.2590007230770403,0.0737509038463004,0.3520735135632677,0.988202852639209,0.2,3.4694469519536136e-17,5,5,0.7100990485245865,0.6893443506177517,0.1055131709254548,0.0241961864641325,0.1237072385018124,0.4948289540072498,0.0833333333333333,1.5139404881252137e-17,12,12,0.7717420908928831,0.5297866675300112,-0.1534875521515855,-0.04955471738216789,-0.22836627506145532,-0.49337389863195924,-0.11666666666666671,-1.9555064638284e-17,7,7,0.06164304236829665,-0.15955768308774043
10414835000141,0.4230290295186021,0.3268672011050357,0.5382540994098968,0.992917909387745,0.15625,0.015625,7,8,0.988430820771487,0.7034504001033025,0.4190169432921727,0.3360193637624831,0.5356809586086073,0.988171233816156,0.1358024691358024,0.0123456790123456,8,9,0.9859098817445868,0.7002625251738384,-0.004012086226429401,0.009152162657447394,-0.002573140801289453,-0.004746675571589032,-0.020447530864197594,-0.0032793209876543997,1,1,-0.002520939026900204,-0.0031878749294641517
10423151000106,0.1680995808418882,0.0756662009354313,0.2549764397341393,0.7257593211194026,0.1242603550295858,0.0269559500328731,10,13,0.7913907463917527,0.9850178032023968,0.1680995808418882,0.0756662009354313,0.2549764397341393,0.7257593211194026,0.1242603550295858,0.0269559500328731,10,13,0.7918504181587293,0.9869284563108108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0004596717669765882,0.0019106531084139844
10429180000185,0.4519213674776169,0.4437410893802679,0.6631017746886456,0.8245484141925796,0.0321477128196131,0.0177021562945327,68,151,0.8455273509805982,0.5501636219441113,0.4075513873494382,0.399207040692388,0.6287016245175757,0.7900110851233404,0.0328776041666666,0.0192561619718309,72,192,0.8474534221917868,0.5709140200279778,-0.04436998012817872,-0.04453404868787991,-0.0344001501710699,-0.03453732906923923,0.0007298913470535004,0.0015540056772982008,4,41,0.0019260712111885958,0.020750398083866473
10432684000154,0.7002414028701881,0.6627715782289617,0.8343108845279831,0.913776421926968,0.1111111111111111,0.0,9,9,0.9459959054272123,0.4194122717540497,0.4300408502034363,0.3920435735503321,0.643896600521181,0.8201413292773723,0.0657439446366782,0.0034602076124567,16,17,0.9299496385402136,0.4691924927986572,-0.2702005526667518,-0.2707280046786296,-0.19041428400680205,-0.09363509264959569,-0.04536716647443291,0.0034602076124567,7,8,-0.016046266886998728,0.0497802210446075
10441099000110,0.0404590784835431,0.0288983444893689,0.0977723585057178,0.3031126876707796,0.0255520869464678,0.013811750644618,84,186,0.9230786630279516,0.9968030984468124,0.0394119876427722,0.0283707461214247,0.0960812187347059,0.2978698365311256,0.0251886491656924,0.0139839209951831,88,194,0.929259376597471,0.997232149924662,-0.0010470908407708979,-0.0005275983679442001,-0.0016911397710119014,-0.005242851139654003,-0.00036343778077540037,0.0001721703505650988,4,8,0.006180713569519436,0.00042905147784966235
10455823000165,0.0590441566558932,0.0501672147375526,0.1642347403547157,0.3689253254465875,0.0299428571428571,0.0207913746630727,107,350,0.9377973892105728,0.9526217901103556,0.1138078246843135,0.1072434382004936,0.216040325298872,0.5960380567778746,0.024205877356888,0.0169777727447168,136,406,0.9492562750908106,0.5555019466190393,0.054763668028420295,0.05707622346294101,0.0518055849441563,0.22711273133128707,-0.005736979785969102,-0.003813601918355898,29,56,0.011458885880237801,-0.39711984349131635
10459525000143,0.1814181211653832,0.1754430709549116,0.3767602266780281,0.6757236085526641,0.0192658875091307,0.012107244352263,138,296,0.960307325035156,0.6478286826871257,0.1383198411269743,0.1334515916418159,0.2608884005550235,0.6489939033515456,0.0158822881603455,0.010322301087805,178,457,0.9605632617940832,0.7411635899387784,-0.043098280038408904,-0.041991479313095714,-0.11587182612300462,-0.026729705201118503,-0.0033835993487851997,-0.0017849432644579995,40,161,0.000255936758927211,0.09333490725165272
10465435000165,0.0646777412339217,0.0438928021502311,0.1661351163772559,0.4032824960485102,0.0348878604485581,0.0134409240140817,46,106,0.9637122267491122,0.998186501231622,0.0482456206651022,0.0352078894413365,0.1191863961748056,0.3467734358546808,0.0305518657167008,0.0172717542881625,74,182,0.9526682952974178,0.9976132696524954,-0.0164321205688195,-0.008684912708894599,-0.04694872020245029,-0.0565090601938294,-0.0043359947318573,0.003830830274080802,28,76,-0.011043931451694355,-0.0005732315791265874
10465644000109,0.068161205473312,0.0415372399154066,0.1333770852161925,0.4206157529863643,0.152354570637119,0.1281361297981796,36,95,0.8369137820808665,0.4267662285203051,0.0478885395375995,0.0325319030785285,0.1044353021555305,0.3293454282893119,0.075977974503365,0.0610743934469676,63,283,0.8336566797902222,0.4935981590999855,-0.020272665935712503,-0.009005336836878104,-0.028941783060661988,-0.09127032469705237,-0.07637659613375399,-0.06706173635121199,27,188,-0.0032571022906443536,0.0668319305796804
10467921000112,0.7009867917677778,0.6636101407387501,0.8316198192702434,0.982486905490542,0.1111111111111111,0.0,9,9,0.989480263785157,0.40735125957142,0.6740850444318455,0.6378722715909394,0.8152724131594622,0.963173858746812,0.1,3.0839528461809905e-17,10,10,0.9867186852582118,0.4026698746497933,-0.026901747335932313,-0.025737869147810732,-0.016347406110781226,-0.01931304674372991,-0.0111111111111111,3.0839528461809905e-17,1,1,-0.002761578526945141,-0.0046813849216266745
10469199000155,0.0648421058373623,0.0563406704358838,0.1058299762096666,0.3628456327188569,0.0163262608235838,0.0073837722856164,111,246,0.873282250987655,0.5380211299127374,0.0516359956571237,0.0442843367087293,0.087926041598516,0.3014607140520551,0.0176480633162322,0.0100329320241099,130,367,0.8707420596794921,0.5484220003575259,-0.013206110180238602,-0.012056333727154499,-0.0179039346111506,-0.06138491866680179,0.0013218024926483982,0.0026491597384934997,19,121,-0.0025401913081628535,0.010400870444788435
10476288000129,0.0361231346816938,0.0254133917337127,0.1284847447531794,0.2515785211950366,0.0123611111111111,0.0013873456790123,91,120,0.6657625286306011,0.5263848392988697,0.0267061888467143,0.0176099850041603,0.0735948941159379,0.2266173779187739,0.0110301768990634,0.0017874682719519,108,155,0.7085743246011034,0.5342544544276571,-0.009416945834979498,-0.0078034067295524,-0.054889850637241486,-0.0249611432762627,-0.0013309342120477012,0.0004001225929395999,17,35,0.04281179597050222,0.007869615128787366
10478051000187,0.2485708072753477,0.2373554461899051,0.4871271118588356,0.6130884817252521,0.027280299875052,0.0127620953955752,68,196,0.8921086501602797,0.921909396363128,0.1792082185239905,0.1696641280417113,0.4080132656011442,0.5367948639840598,0.0242117609985819,0.0128653861264724,87,239,0.8795613511962238,0.9123158499201576,-0.0693625887513572,-0.06769131814819379,-0.07911384625769141,-0.07629361774119225,-0.0030685388764701005,0.00010329073089719934,19,43,-0.01254729896405593,-0.009593546442970391
10479670000196,0.0641044400921198,0.0558221785000147,0.1681078224582264,0.406756671200966,0.0283114443073182,0.0197124305401263,114,466,0.9536756586862392,0.9931283377736788,0.0682306810418411,0.0607765264901758,0.1599871272351802,0.4414296562498403,0.0283564814814814,0.0205833333333333,126,576,0.9618938887752544,0.9920248711743144,0.004126240949721305,0.004954347990161097,-0.008120695223046204,0.03467298504887434,4.5037174163198995e-05,0.0008709027932069999,12,110,0.008218230089015233,-0.0011034665993644444
10480867000145,0.3348128372078001,0.2836445939160924,0.5361682922154397,0.8725797075405257,0.0755555555555555,0.0044444444444444,14,15,0.9175992003538184,0.7517482811054103,0.1994101916289972,0.1646019390911276,0.4049565025783099,0.6811122375876277,0.0452674897119341,0.0037573805689747,24,27,0.8721126518534309,0.6927122320029777,-0.13540264557880288,-0.11904265482496482,-0.13121178963712982,-0.19146746995289798,-0.030288065843621398,-0.0006870638754697001,10,12,-0.04548654850038747,-0.05903604910243254
10481963000108,0.2820472665598614,0.2649531538589057,0.4724719945253068,0.8756630601080623,0.0402892561983471,0.0174390003935458,43,88,0.9000991087578616,0.8331119812488841,0.2444922028371653,0.2310009921735433,0.4385381430585591,0.8127712473425691,0.0345130315500685,0.0172721928277483,57,135,0.9100158091662882,0.8839101114400345,-0.0375550637226961,-0.033952161685362414,-0.03393385146674771,-0.06289181276549316,-0.005776224648278601,-0.00016680756579750058,14,47,0.009916700408426626,0.050798130191150426
10485444000118,0.8140794243573859,0.7875193421227268,0.9011303942361072,0.9749588445283875,0.1805555555555555,0.0634920634920635,8,12,0.9443973262065836,0.8856307665634507,0.6897222008717957,0.6658546778619339,0.8284025852730509,0.9032854998919926,0.0987654320987654,0.0294396961063627,14,18,0.9128642110552097,0.8471744025933673,-0.1243572234855902,-0.12166466426079292,-0.0727278089630563,-0.07167334463639496,-0.0817901234567901,-0.034052367385700805,6,6,-0.031533115151373914,-0.03845636397008345
10491693000116,0.7194959069348791,0.6727452247573589,0.8421624087282223,0.983718468782704,0.1428571428571428,0.0,7,7,0.9347958983572872,0.4141219111356846,0.614607411676441,0.5595513276302182,0.7742288638747697,0.9718794305047388,0.125,0.0,8,8,0.9200861876703258,0.7590775593052673,-0.10488849525843813,-0.11319389712714067,-0.0679335448534526,-0.011839038277965175,-0.017857142857142794,0.0,1,1,-0.014709710686961364,0.34495564816958274
10496025000181,0.0537887121165444,0.0295268842220968,0.1041646223565303,0.3444795928299259,0.0295138888888888,0.0046296296296296,40,48,0.8454768258517747,0.5983442178684436,0.0488177679081299,0.027680384972755,0.0987116215571724,0.326446142964053,0.0253772290809327,0.0037189452827312,46,54,0.8301505046178614,0.5948475906596108,-0.004970944208414499,-0.0018464992493417987,-0.005453000799357899,-0.018033449865872908,-0.004136659807956102,-0.0009106843468983999,6,6,-0.01532632123391331,-0.0034966272088328143
10496698000131,0.0865247021948996,0.076144301083478,0.2459669407626432,0.4432521262691902,0.0351946906585283,0.0242309939614662,89,397,0.956601843713334,0.994079844471712,0.0775624420976939,0.0681498139558337,0.2239972010812009,0.4319591810413319,0.0324072696354554,0.0225338744276539,99,485,0.9590856182395148,0.9952168539004062,-0.008962260097205701,-0.007994487127644306,-0.021969739681442307,-0.011292945227858286,-0.002787421023072903,-0.0016971195338123003,10,88,0.0024837745261807598,0.0011370094286941024
10502372000170,0.3468828345189784,0.2652431888338508,0.5605898050501188,0.8312576699719397,0.1111111111111111,0.0,9,9,0.9239495614160016,0.5531350515317502,0.2229236718521491,0.1522803692932536,0.4275958064837623,0.6922307276695518,0.0887573964497041,0.0059171597633136,12,13,0.9027288214075964,0.5163581153577926,-0.1239591626668293,-0.1129628195405972,-0.13299399856635652,-0.13902694230238788,-0.02235371466140701,0.0059171597633136,3,4,-0.021220740008405237,-0.03677693617395761
10518108000124,0.419852520850861,0.35539168983429,0.4815625209299802,0.9622482659597844,0.1,3.0839528461809905e-17,10,10,0.8170099097075006,0.9184907236757412,0.419852520850861,0.35539168983429,0.4815625209299802,0.9622482659597844,0.1,3.0839528461809905e-17,10,10,0.8094569252590227,0.9164769233493892,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.007552984448477962,-0.002013800326352011
10519243000194,0.4898350436157601,0.3622938045197001,0.6202235877310751,0.9900728080140452,0.2,3.4694469519536136e-17,5,5,0.7464489455167317,0.4201306210887215,0.4898350436157601,0.3622938045197001,0.6202235877310751,0.9900728080140452,0.2,3.4694469519536136e-17,5,5,0.7372385607069627,0.415431316684509,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.00921038480976899,-0.004699304404212512
10532003000120,0.0643174012161211,0.0566478717178926,0.2105702469134111,0.3738039698110406,0.0207094103780049,0.012682438331923,123,382,0.933364173383665,0.9939953896111582,0.0498046795836594,0.0428689473178467,0.1662508899262922,0.329038238425837,0.022833055582786,0.0157004501490837,138,505,0.9404317553123378,0.995533511692434,-0.0145127216324617,-0.013778924400045904,-0.04431935698711892,-0.04476573138520357,0.002123645204781102,0.003018011817160701,15,123,0.00706758192867285,0.0015381220812757945
10540697000147,0.339157555382422,0.3334606377564084,0.5734363999133898,0.7128497577075146,0.0356536848595406,0.0273403545566056,117,443,0.9426425118900218,0.6118091815357833,0.3181015307022548,0.3126023494982407,0.555145226430208,0.690111650067955,0.031936303933338,0.0241293386424778,125,476,0.9359464561041336,0.6163493661230965,-0.021056024680167207,-0.020858288258167712,-0.018291173483181766,-0.022738107639559524,-0.0037173809262026,-0.003211015914127799,8,33,-0.006696055785888166,0.004540184587313201
10547985000123,0.72920545033296,0.675046540399552,0.8490594740965551,0.9823608607352304,0.1666666666666666,3.3306690738754695e-17,6,6,0.926314712950308,0.4060703352497573,0.72920545033296,0.675046540399552,0.8490594740965551,0.9823608607352304,0.1666666666666666,3.3306690738754695e-17,6,6,0.9210032553535812,0.4014183565818778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0053114575967267985,-0.004651978667879475
