orgao_cnpj,portfolio_hhi_mai,portfolio_hhi_norm_mai,portfolio_cr1_mai,portfolio_cr4_mai,count_hhi_mai,count_hhi_norm_mai,exposicao_strength_global_mai,exposicao_degree_global_mai,n_fornecedores_mai,n_instrumentos_mai,quadrante_mai,exposicao_oculta_mai,portfolio_hhi_jun,portfolio_hhi_norm_jun,portfolio_cr1_jun,portfolio_cr4_jun,count_hhi_jun,count_hhi_norm_jun,exposicao_strength_global_jun,exposicao_degree_global_jun,n_fornecedores_jun,n_instrumentos_jun,quadrante_jun,exposicao_oculta_jun,delta_hhi,delta_hhi_norm,delta_exposicao_strength,quadrante_estavel
11319184000173,0.1620011165409303,0.0223346359644187,0.1884578856217061,0.7471275070299261,0.1428571428571428,0.0,0.4663777492155972,0.5230000962942719,7,7,baixo_baixo,False,0.2404806879986196,0.1455407739984471,0.4351509953032981,0.7502170524796284,0.1111111111111111,0.0,0.6463057016242664,0.6956317784308725,9,9,baixo_baixo,False,0.0784795714576893,0.12320613803402838,0.17992795240866916,True
11320964000133,0.0918018981723071,0.0812414551277991,0.2083873293796167,0.5373200763802322,0.0198902606310013,0.0084936357546176,0.8144147498155355,0.8768524390525073,87,162,baixo_baixo,False,0.4219388345256481,0.4164854273041919,0.6411117338675509,0.8055564023178536,0.0179153895326919,0.0086504403773399,0.9253933290953767,0.9177461601185184,107,247,hhi_alto,False,0.330136936353341,0.3352439721763928,0.11097857927984123,False
11323077000119,0.1550057152251701,0.0845895248272676,0.3153707721164013,0.6457956506687798,0.0769230769230769,1.503427012513233e-17,0.7594439321200889,0.5608012672688959,13,13,baixo_baixo,False,0.0992275827276416,0.0429293066481192,0.2192625944089782,0.4915987996555602,0.0588235294117647,0.0,0.747308556981511,0.5407420477219899,17,17,baixo_baixo,False,-0.0557781324975285,-0.0416602181791484,-0.012135375138577875,True
11323261000169,0.3788646993097546,0.3492868278483143,0.4940753800216976,0.966717226382982,0.0454545454545454,0.0,0.9956962660502852,0.4573039335010658,22,22,oculta,True,0.3701874302327304,0.3439452398257609,0.4883480769454811,0.955511076940256,0.04,0.0,0.9946135422857568,0.4561657722091216,25,25,critico,False,-0.008677269077024208,-0.005341588022553356,-0.0010827237645283372,False
11323964000197,0.052178636311917,0.0454564989807958,0.1640125063042951,0.3650509770851096,0.0241475270095284,0.0172265874847733,0.8846556066066482,0.9203391923207354,142,679,baixo_baixo,False,0.0486125494918885,0.0423119703494506,0.1553166471509676,0.3525900186622451,0.0239022777422392,0.0174380544160288,0.8850233173733948,0.9192594982404704,152,746,baixo_baixo,False,-0.0035660868200284995,-0.003144528631345199,0.0003677107667465762,True
11323985000102,0.202045856354238,0.1977787218962393,0.4345441599524262,0.5895054023256947,0.0187183673469387,0.0134708719851576,0.9362833480806736,0.7289042294877378,188,700,oculta,True,0.1683797820532512,0.1640708690068949,0.3929115185221765,0.5478881896118589,0.0185030978684175,0.0134176216915699,0.939156213934126,0.7517855921914536,194,771,oculta,True,-0.03366607430098681,-0.033707852889344386,0.0028728658534523666,True
11324516000108,0.0356847163020571,0.0257433216247588,0.0879914163788479,0.2754056276439384,0.0253655210727001,0.015317742939429,0.7741585823497656,0.6538548070790892,98,398,baixo_baixo,False,0.0331499065009701,0.0238532709865564,0.0813825795335903,0.2589033479055338,0.0274882842554381,0.0181372100655866,0.78169012298948,0.6683864861809469,105,493,baixo_baixo,False,-0.0025348098010870013,-0.0018900506382024014,0.007531540639714396,True
11328999000119,0.1727798948256305,0.1498015585707869,0.2765043338982068,0.774102410972956,0.0489408327246165,0.0225225225225225,0.7365928892363415,0.4293673036185217,37,74,baixo_baixo,False,0.1727798948256305,0.1498015585707869,0.2765043338982068,0.774102410972956,0.0489408327246165,0.0225225225225225,0.7294121861710847,0.4268588235223376,37,74,baixo_baixo,False,0.0,0.0,-0.007180703065256755,True
11329956000158,0.0493097595089656,0.041580570561884,0.1239797114586914,0.3572052072985046,0.0211195820679988,0.0131612046864379,0.9467459395468923,0.9980945654055828,124,434,oculta,True,0.0481730496855173,0.0413253737839743,0.1163812262208543,0.3527720577286198,0.0194239732930209,0.012369469503762,0.9495150625644476,0.9982076237381576,140,504,oculta,True,-0.0011367098234483022,-0.00025519677790970113,0.002769123017555275,True
11331930000144,0.22189749706313,0.066276996475756,0.2833396297695504,0.8802417831507368,0.1666666666666666,3.3306690738754695e-17,0.8433759239896523,0.5295705030437007,6,6,baixo_baixo,False,0.22189749706313,0.066276996475756,0.2833396297695504,0.8802417831507368,0.1666666666666666,3.3306690738754695e-17,0.8532745984994765,0.5710428039135064,6,6,baixo_baixo,False,0.0,0.0,0.009898674509824179,True
11333647000151,0.2740096091363308,0.267469155164586,0.5172397837980159,0.6089381606935568,0.0243930338299636,0.0156037818824858,0.9489263909668836,0.9912569970471176,112,374,oculta,True,0.2351722324976132,0.2286352430317808,0.4769571070300085,0.5793921349714594,0.0249013979322738,0.0165672218462248,0.9509803222251566,0.9931188549749445,118,414,oculta,True,-0.03883737663871761,-0.03883391213280524,0.002053931258273023,True
11335530000107,0.0723766078739732,0.041455828136439,0.1094700927313822,0.3986845967404812,0.0422367638310529,0.0103113226254213,0.665086334265058,0.6772290156455089,31,41,baixo_baixo,False,0.0674548650018178,0.0391959215170244,0.1037358870135379,0.3778009066183266,0.0380246913580246,0.0088739244294799,0.6642054383038278,0.6944508559640451,34,45,baixo_baixo,False,-0.004921742872155396,-0.002259906619414602,-0.0008808959612301992,True
11336672000199,0.8899320087026564,0.8820700093242747,0.9426573629494756,0.9946017664891044,0.1065759637188208,0.042759961127308,0.9953708986718725,0.9457360168045914,15,21,critico,False,0.7699411103893161,0.759483888134285,0.8760559544540732,0.9498996564592056,0.0742857142857142,0.0322077922077922,0.9891527886989848,0.9397674361121336,23,35,critico,False,-0.11999089831334031,-0.12258612118998968,-0.006218109972887631,True
11337362000199,0.4276077889709229,0.3458374731096262,0.5052342011178839,0.9629696658113814,0.125,0.0,0.9451745759544864,0.6394454027023793,8,8,critico,False,0.4276077889709229,0.3458374731096262,0.5052342011178839,0.9629696658113814,0.125,0.0,0.9427968265580782,0.6363321461488596,8,8,critico,False,0.0,0.0,-0.002377749396408224,True
11342435000130,0.2180740268147979,0.1891138055857164,0.3322274206938782,0.7461074833807073,0.0538627269929208,0.0188206057704364,0.697156258344025,0.6138317000931689,28,57,baixo_baixo,False,0.1597382913088469,0.1307637496298416,0.2395273809036323,0.781826240868588,0.0550233905101359,0.0224379901828992,0.6488756695824752,0.5295978397147081,30,67,baixo_baixo,False,-0.058335735505951,-0.05835005595587478,-0.048280588761549725,True
11344805000179,0.0869063593651979,0.0454021029727069,0.1912312721581003,0.474451322832537,0.056640625,0.0137606534090909,0.5056402106495264,0.5808263514287612,23,32,baixo_baixo,False,0.0869063593651979,0.0454021029727069,0.1912312721581003,0.474451322832537,0.056640625,0.0137606534090909,0.5377768915668347,0.6595893649734619,23,32,baixo_baixo,False,0.0,0.0,0.03213668091730837,True
11344960000195,0.4391475164976235,0.4351978511208463,0.6597358986776432,0.733166462661749,0.0153831079757005,0.0084491862008815,0.9306326655288336,0.5901656010300025,143,378,critico,False,0.412165787898298,0.4081117588493207,0.6389273000663165,0.7101864519648221,0.0149127536516027,0.0081190485043724,0.9283054718783504,0.5992190935810947,146,404,critico,False,-0.026981728599325516,-0.027086092271525586,-0.0023271936504831725,True
11347518000112,0.3703496486633127,0.3546083898798955,0.5893962133262753,0.8028806541934881,0.0346680999731255,0.0105348024724536,0.8914111469168924,0.4758243083318167,41,61,baixo_baixo,False,0.3703496486633127,0.3546083898798955,0.5893962133262753,0.8028806541934881,0.0346680999731255,0.0105348024724536,0.9002712686568315,0.7574262496333303,41,61,hhi_alto,False,0.0,0.0,0.008860121739939109,False
11352368000135,0.21033393254301,0.1774311797323021,0.3702124790646557,0.7575016805932603,0.0511296076099881,0.0115933412604042,0.8741155661334453,0.436543358202027,25,29,baixo_baixo,False,0.1830330708404063,0.1566792989320323,0.3446084495617863,0.7051125892601297,0.038781163434903,0.0077741041908676,0.8550192512340136,0.4527895846688902,32,38,baixo_baixo,False,-0.027300861702603707,-0.020751880800269795,-0.019096314899431754,True
11354232000164,0.1202832497033218,0.0877011478404819,0.2773415513138664,0.5863294487433485,0.0385015608740894,0.0028905075731298,0.8354117786603573,0.6934609065236454,28,31,baixo_baixo,False,0.1119799388448148,0.080264936660701,0.2653573954764699,0.5609936725046014,0.037109375,0.0027204241071428,0.8410041052902305,0.7594214721585812,29,32,baixo_baixo,False,-0.008303310858506996,-0.007436211179780897,0.00559232662987319,True
11355483000163,0.37351279481597,0.3691621892244142,0.5934963200257869,0.7803772416935167,0.0165495328676037,0.0097200157347398,0.9591206094881564,0.5598799977030772,145,436,oculta,True,0.2262854764782757,0.2212937698749097,0.4441847375303635,0.7211399238769983,0.0193586776859504,0.0130319594774726,0.9499947654789426,0.5631394005857007,156,550,oculta,True,-0.14722731833769429,-0.14786841934950448,-0.00912584400921379,True
11355924000127,0.2394062042614829,0.2265147839947283,0.4137722159501018,0.8136571014332116,0.0204674118159384,0.0038651645585814,0.8418633577392567,0.5509754728582346,60,83,baixo_baixo,False,0.1394710245673098,0.1282953235876645,0.2084485465729113,0.6943425945284155,0.0169282856263465,0.0041611205046108,0.8734013240735231,0.5661688444101514,78,114,baixo_baixo,False,-0.09993517969417309,-0.09821946040706381,0.03153796633426642,True
11359214000175,0.0385048400443657,0.030934012013219,0.0938255145112567,0.2941291599892515,0.0226346716897688,0.0149388817030741,0.9456438769149044,0.997519744188224,128,442,oculta,True,0.0425879642459142,0.0357001078735826,0.123027957239071,0.3180608079470369,0.0215029276558296,0.014463380372778,0.9521476210662222,0.99792598528531,140,509,oculta,True,0.004083124201548501,0.004766095860363598,0.006503744151317825,True
11359904000124,0.3812553080686275,0.3125058978540306,0.5611016102755233,0.9087602517323736,0.1074380165289256,0.0082644628099173,0.9237552907734417,0.6795024233469112,10,11,oculta,True,0.3812553080686275,0.3125058978540306,0.5611016102755233,0.9087602517323736,0.1074380165289256,0.0082644628099173,0.92123526012554,0.6763053575681912,10,11,hhi_alto,False,0.0,0.0,-0.0025200306479016277,False
11360515000119,0.1354291496795713,0.1107271253847019,0.2950357085026624,0.6053184357322817,0.0315288518738845,0.0038582476417098,0.824916653667128,0.5563179555439893,36,41,baixo_baixo,False,0.113600335112213,0.0924955811863133,0.2218196415435811,0.5721600288794826,0.0260416666666666,0.0028521825396825,0.8479807506891396,0.6146468023754823,43,48,baixo_baixo,False,-0.021828814567358287,-0.0182315441983886,0.02306409702201162,True
11364954000108,0.052167542962089,0.0342839116972228,0.1061054392002449,0.3517709433189582,0.0432,0.0251471698113207,0.9383737170593004,0.9980501413822568,54,100,oculta,True,0.0413038877814341,0.0258410472617798,0.0827848147386561,0.2847706538551001,0.0363888888888888,0.0208467741935483,0.9311438970172772,0.997356616198968,63,120,oculta,True,-0.0108636551806549,-0.008442864435442999,-0.007229820042023216,True
11366503000100,0.2351565577830847,0.1395511275059704,0.4142456788104449,0.7931518226478222,0.12,0.01,0.6555242694676046,0.4014183565818778,9,10,baixo_baixo,False,0.2103339273640126,0.1313673201004139,0.3896690106581025,0.7460951359115415,0.1005917159763313,0.0106508875739645,0.6336365826595773,0.4052300836228221,11,13,baixo_baixo,False,-0.024822630419072095,-0.008183807405556492,-0.021887686808027218,True
11370658000101,0.2055299532152663,0.1613927283938921,0.4181137926594365,0.6473321394410846,0.0699588477366255,0.0182898948331046,0.918281527096354,0.5716967183137511,19,27,baixo_baixo,False,0.1547739542213985,0.1234692858592281,0.3564835680688222,0.5577779353654753,0.0474799123447772,0.0122013905797689,0.8966699241662188,0.5563015734659595,28,37,baixo_baixo,False,-0.05075599899386779,-0.037923442534663995,-0.0216116029301352,True
11375809000114,0.0534503699921392,0.0444356116111119,0.1363164602463293,0.3971179774909414,0.01837158203125,0.0090227399553571,0.8127591522459122,0.9069247662424028,106,256,baixo_baixo,False,0.0446101094247699,0.0356812319427584,0.1189836902148158,0.3466240417858028,0.0204543312282024,0.0112996988097744,0.834560911592978,0.9183883281335604,108,309,baixo_baixo,False,-0.0088402605673693,-0.008754379668353497,0.02180175934706574,True
11381097000146,0.1293607138455033,0.0422967852300536,0.1846229485373918,0.6334473447934936,0.0909090909090909,0.0,0.7687343682783342,0.6053938668064002,11,11,baixo_baixo,False,0.0951796998162946,0.0348583464707142,0.1435468879535446,0.5140002812125752,0.0625,0.0,0.7351116993364298,0.5591748533217681,16,16,baixo_baixo,False,-0.0341810140292087,-0.0074384387593393955,-0.033622668941904355,True
11382690000107,0.2515158930417232,0.064394866302154,0.3433521736833764,0.9308767931661598,0.2,3.4694469519536136e-17,0.8124008355268364,0.6597408662846801,5,5,baixo_baixo,False,0.2515158930417232,0.064394866302154,0.3433521736833764,0.9308767931661598,0.2,3.4694469519536136e-17,0.8094416890508322,0.6592471054050518,5,5,baixo_baixo,False,0.0,0.0,-0.0029591464760041486,True
11386903000179,0.1497404101368962,0.1092518582386532,0.2489479620469822,0.6815068114175227,0.0572320499479708,0.0123383380407313,0.3825683182099745,0.5914309472182511,22,31,baixo_baixo,False,0.138637427409611,0.0994845832009569,0.2378029266819418,0.650996750389866,0.0546875,0.01171875,0.4071631317853336,0.6840752182581002,23,32,baixo_baixo,False,-0.011102982727285216,-0.009767275037696296,0.024594813575359087,True
11389851000194,0.4823725510374006,0.4176691199170757,0.6786913648759233,0.9213357584264014,0.1111111111111111,0.0,0.9282629302461806,0.8660550499166824,9,9,critico,False,0.4823725510374006,0.4176691199170757,0.6786913648759233,0.9213357584264014,0.1111111111111111,0.0,0.9275999379501062,0.8683881439922857,9,9,critico,False,0.0,0.0,-0.0006629922960743606,True
11391279000106,0.4830352355629286,0.3537940444536607,0.6297616871567503,0.9975911615466254,0.2,3.4694469519536136e-17,0.6420735886733788,0.6875077134906635,5,5,hhi_alto,False,0.4830352355629286,0.3537940444536607,0.6297616871567503,0.9975911615466254,0.2,3.4694469519536136e-17,0.6351837715117369,0.6843172192280652,5,5,hhi_alto,False,0.0,0.0,-0.006889817161641942,True
11391482000174,0.0425092607892221,0.029392949293184,0.1246179770743187,0.2861119390992026,0.0309777777777777,0.017703500761035,0.9303686068877584,0.997256041881156,74,300,oculta,True,0.0400198274821383,0.0299147730345819,0.1054850668996416,0.2880432784860625,0.0290618193235261,0.0188414174216685,0.9367783575566055,0.9973508054128504,96,391,oculta,True,-0.002489433307083795,0.0005218237413978991,0.006409750668847192,True
11395609000123,0.2173315967789369,0.1390647564568306,0.3801754894695678,0.7701231117187635,0.1326530612244898,0.0459183673469387,0.9222556751671904,0.5717603968368637,11,14,baixo_baixo,False,0.2060735403712967,0.1338984076777783,0.3694871209203513,0.7484716379275305,0.1171875,0.0369318181818181,0.9188430752696112,0.5810693248539783,12,16,baixo_baixo,False,-0.011258056407640216,-0.00516634877905231,-0.0034125998975792493,True
11395801000110,0.0546837011493121,0.0479314418718071,0.1548985784621795,0.3837181542227033,0.0199679370168727,0.0129677079955647,0.9449772340774673,0.9937341419329696,141,502,oculta,True,0.0504758965362927,0.0443499345784624,0.1477286765056694,0.366075919795823,0.0184880813963063,0.0121557464375728,0.9417028874665152,0.9945289081633226,156,551,oculta,True,-0.004207804613019402,-0.0035815072933447004,-0.0032743466109520503,True
11396412000109,0.3216816372904209,0.2247790140461953,0.5260703663113256,0.8475804006418756,0.125,0.0,0.8111067280108863,0.8304802900454118,8,8,baixo_baixo,False,0.2053892663377679,0.1259281929715447,0.3881926084742839,0.7106112948715175,0.0909090909090909,0.0,0.7540253873704165,0.7325106047349705,11,11,baixo_baixo,False,-0.11629237095265296,-0.0988508210746506,-0.05708134064046988,True
11400251000180,0.1454140429416789,0.0843721888660845,0.273884040623959,0.675081104496752,0.0703125,0.00390625,0.5392492369523463,0.5822582150536708,15,16,baixo_baixo,False,0.1104221170249946,0.0762075830644175,0.2593343412907731,0.5328472206752024,0.0422222222222222,0.0053846153846153,0.6230096331510593,0.6084931151947913,27,30,baixo_baixo,False,-0.03499192591668429,-0.008164605801667002,0.083760396198713,True
11407443000118,0.2235189042908296,0.2187258111074397,0.4450169851008532,0.664446025431556,0.0240993026859504,0.0180752243074686,0.9436510808301928,0.7272424929530258,163,704,oculta,True,0.2041595856092262,0.1994781714069275,0.4243236226653563,0.6338257448707638,0.0219829979922252,0.0162299568039441,0.9436771436602156,0.7394079357743581,171,765,oculta,True,-0.0193593186816034,-0.019247639700512187,2.6062830022821615e-05,True
11408074000188,0.1400038578602533,0.1307565875146646,0.3245191770050367,0.5819067460679854,0.0270666666666666,0.0166050179211469,0.9597985515794216,0.9937452939898735,94,300,oculta,True,0.1240310587631584,0.1154431279667188,0.2886681985113076,0.5625297956380286,0.0288628472222222,0.0193418947440087,0.9621451497182466,0.9951621438506894,103,384,oculta,True,-0.015972799097094897,-0.015313459547945801,0.0023465981388249846,True
11409678000149,0.1031963969458532,0.047146171754969,0.1620281569938773,0.5029361770441488,0.0637119113573407,0.0051939058171745,0.836597706996149,0.4120703660011218,17,19,baixo_baixo,False,0.0964503072437238,0.0462531020905974,0.1553512623624534,0.4822110640591148,0.0566893424036281,0.0042831947593852,0.8250583813967861,0.4091956754379643,19,21,baixo_baixo,False,-0.006746089702129393,-0.0008930696643715957,-0.011539325599362882,True
