orgao_cnpj,n_municipios,n_instrumentos_mapeados,municipio_ibge,municipio,uf,valor_total,n_instrumentos,n_fornecedores,portfolio_hhi,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_entropy_norm,count_hhi,count_neff,hhi_gap_value_minus_count,exposicao_degree,exposicao_strength,integracao_siconfi_principal,cod_ibge,despesa_empenhada_2025,despesa_liquidada_2025,despesa_paga_2025,populacao_siconfi_2025,liquidada_sobre_empenhada,paga_sobre_empenhada,despesa_empenhada_per_capita,portfolio_hhi_norm,count_hhi_norm,procurement_intensity_parcial,log_despesa_empenhada,log_populacao_siconfi,log_despesa_per_capita,instrumentos_por_fornecedor
28842205000133,1,6,3200805,Baixo Guandu,ES,556493.38,6,6,0.2618394989572523,0.431271976676524,0.8724101623634769,3.819133492014736,0.8577299961373258,0.1666666666666666,5.999999999999999,0.0951728322905856,0.4095272879056663,0.7429466942419076,True,3200805,209516687.0,207320654.62,204201834.68,30676.0,0.9895185800642218,0.9746327970525804,6829.987188681705,0.11420739874870274,-6.661338147750939e-17,0.002656081422287858,19.160313945705763,10.33123586888475,8.829078076821013,1.0
28997560000181,1,19,5210000,Inhumas,GO,3201797.56,19,12,0.2978949952318548,0.4498250538987855,0.8585222889607049,3.356887547646409,0.6399863511106724,0.1246537396121883,8.022222222222224,0.1732412556196665,0.6051950992420382,0.9247764651067312,True,5210000,263294805.03,253163401.2,252609225.53,53315.0,0.9615206846605058,0.9594159121415917,4938.475195160837,0.23406726752565982,0.04507680684965997,0.012160504114903388,19.38878489404022,10.88397299645228,8.50481189758794,1.5833333333333333
29063294000182,1,13,3306305,Volta Redonda,RJ,8827265.12,13,13,0.3342592880835547,0.4574463262524056,0.9106773401182268,2.991689492709116,0.5524245692363288,0.0769230769230769,12.999999999999996,0.2573362111604778,0.4146026001781181,0.955643751412719,True,,,,,,,,,0.2787808954238509,-3.0068540250264654e-17,,,,,1.0
29112760000172,1,30,3300605,Bom Jesus do Itabapoana,RJ,8315836.260000001,30,24,0.3955827001873194,0.5761295473126595,0.95705856406557,2.527916411730018,0.3954794255960872,0.0511111111111111,19.565217391304344,0.3444715890762083,0.5979033741084325,0.9636807588051371,True,3300605,305705629.5,298509878.89,297512795.29,35797.0,0.976461831528032,0.9732002507660724,8539.979034555969,0.3693036871519854,0.009855072463768107,0.02720210378068946,19.538133201804364,10.485619369994788,9.052513831809575,1.25
29355454000167,1,24,2610608,Paudalho,PE,2072743.12,24,22,0.3181952594351366,0.5298092992825855,0.8184022243914142,3.142724381800061,0.5437019278363541,0.0520833333333333,19.2,0.2661119261018033,0.4456165564164613,0.8667804338926458,True,2610608,295798929.15,291945966.84,284755552.57,55072.0,0.9869743872262426,0.9626659345531307,5371.131049353573,0.28572836702728593,0.0069444444444444085,0.007007270533251017,19.505190488051866,10.916396699011266,8.588793789040599,1.0909090909090908
29937718000190,1,8,3505807,Bastos,SP,20849.45,8,7,0.3801763884615265,0.560590327322783,0.9456100760451712,2.6303579873719563,0.651538217259682,0.15625,6.4,0.2239263884615265,0.4870720307128539,0.2690876930948595,True,3505807,149636648.84,132181219.34,130247544.71,21516.0,0.8833478988248104,0.8704254320027446,6954.668564788994,0.2768724532051143,0.015625000000000007,0.00013933384743394927,18.82372057237923,9.976552123393134,8.847168448986098,1.1428571428571428
29957183000110,1,9,4212809,Balneário Piçarras,SC,9.0,9,9,0.1111111111111111,0.1111111111111111,0.4444444444444444,9.0,1.0,0.1111111111111111,9.0,0.0,0.4600797708905816,0.027490811274595,True,4212809,403092400.73,313354062.32,309377560.1,28177.0,0.777375266198311,0.7675102768985907,14305.724553004224,0.0,0.0,2.2327386930889807e-08,19.814676375838246,10.246261321304372,9.568415054533872,1.0
30024283000172,1,6,3303856,Paty do Alferes,RJ,3736880.37,6,6,0.2514867806601233,0.3873123720040307,0.9292200970297584,3.976352146125204,0.849362085190359,0.1666666666666666,5.999999999999999,0.0848201139934566,0.4095272879056663,0.9338959009750272,True,3303856,223268291.67,218032664.07,217962777.39,29390.0,0.976550061986686,0.976237045393612,7596.743506975161,0.10178413679214798,-6.661338147750939e-17,0.01673717455375736,19.22388470793674,10.288409759412962,8.935474948523776,1.0
30391653000100,1,6,2602209,Bom Jardim,PE,10910007.500000002,6,6,0.2483202807741409,0.2888940268831163,0.967960751631014,4.027057302297219,0.8222541138523849,0.1666666666666666,5.999999999999999,0.0816536141074742,0.5555430533339419,0.9764491698345006,True,2602209,202710147.22,202710147.22,196969232.08,37190.0,1.0,0.971679192094072,5450.66273783275,0.09798433692896907,-6.661338147750939e-17,0.05382072703128888,19.12728767045539,10.523795186919116,8.603492483536275,1.0
30499841000156,1,11,2709152,Teotônio Vilela,AL,2959425.8,11,11,0.1769608589305262,0.3477228589410824,0.670749068957904,5.650967146314507,0.8449727716257943,0.0909090909090909,11.0,0.0860517680214353,0.4095272879056663,0.8751980755193302,True,2709152,333508010.92,333093577.55,327348525.6,37999.0,0.9987573510787439,0.98153122228456,8776.757570462381,0.09465694482357884,-1.5265566588595904e-17,0.008873627328579792,19.625177443781084,10.545315122572783,9.079862321208301,1.0
30613786000183,1,10,5205513,Cocalzinho de Goiás,GO,754543.3,10,10,0.2150746123659178,0.3882613496137332,0.7479491236619554,4.649549237818208,0.8119740089716597,0.1,9.999999999999996,0.1150746123659178,0.6404746255239835,0.7668649309852061,True,5205513,123324621.99,120532568.76,120527496.03,24018.0,0.9773601314567468,0.9773189983081659,5134.674910067449,0.1278606804065753,0.0,0.006118350803144433,18.630330639926328,10.086558828220628,8.5437718117057,1.0
30649011000168,1,10,4216701,São José do Cedro,SC,5951.299999999999,10,10,0.2919187435490323,0.5124930687412834,0.7313192075680943,3.425610797862434,0.7533037018992218,0.1,9.999999999999996,0.1919187435490323,0.9810281776827356,0.8474987300790975,True,4216701,107920560.95,103290364.53,103083168.94,15100.0,0.9570962532140174,0.955176363360072,7147.057016556291,0.21324304838781366,0.0,5.514519149652362e-05,18.496905967681993,9.622450022803015,8.874455944878978,1.0
30746268000138,1,7,1714880,Nova Olinda,TO,337689.53,7,7,0.1530519988678133,0.2132135988936346,0.6717709015141807,6.533727147619103,0.9815672251283982,0.1428571428571428,7.0,0.0101948560106704,0.535708606044899,0.6541648116659412,True,1714880,72504590.25,69080774.51,67610166.03,10353.0,0.9527779451177576,0.9324949744130165,7003.244494349464,0.011893998679115511,-6.476300976980079e-17,0.004657491737221424,18.09916043161377,9.245031611766112,8.85412881984766,1.0
30747548000160,1,31,4212502,Penha,SC,531277.72,31,26,0.3751629975911137,0.6004204354739363,0.7618834081730361,2.665508076278593,0.531787752758646,0.0426638917793964,23.43902439024391,0.3324991058117172,0.9762101552229028,0.8876909741205914,True,4212502,236412386.4,217999084.47,214716505.13,33400.0,0.922113632832903,0.908228660941261,7078.215161676647,0.3501695174947583,0.004370447450572251,0.0022472499351243805,19.281088238062683,10.416311178964792,8.864777059097893,1.1923076923076923
30753960000193,1,36,4219309,Videira,SC,642417.12,36,31,0.1744466522708444,0.2631649511457602,0.7815569267518898,5.7324115251429895,0.5868419542553054,0.0401234567901234,24.923076923076906,0.1343231954807209,0.662476962227047,0.7809749599858834,True,4219309,398741209.42,367957636.28,366676894.93,55921.0,0.9227981146348602,0.9195861532931596,7130.437750040235,0.14692820734653922,0.008127572016460846,0.0016111129344630456,19.803823166478633,10.931695259437355,8.872127907041278,1.1612903225806452
30753994000188,1,16,4203204,Camboriú,SC,14745565.05,16,14,0.2076320482671417,0.2782356421126093,0.8343431071161291,4.816212180854609,0.6499654477559088,0.0859375,11.636363636363637,0.1216945482671417,0.4095272879056663,0.969762632637964,True,4203204,549084333.03,490307444.13,486686867.77,112167.0,0.8929547150332031,0.8863608711695097,4895.239535959774,0.14668066736461416,0.015625000000000003,0.026854827506423054,20.12376259975318,11.627744111162595,8.496018488590584,1.1428571428571428
30755320000112,1,9,2911709,Guanambi,BA,1342190.2,9,9,0.2451394860118811,0.4004635110582688,0.8586534158869584,4.079310176702962,0.7589795096097496,0.1111111111111111,9.0,0.13402837490077,0.4095272879056663,0.8325391023670782,True,2911709,474195185.55,465563880.02,432961416.83,87580.0,0.9817979899564165,0.9130447335263967,5414.423219342316,0.15078192176336624,0.0,0.002830459357033006,19.977129578760405,11.38030794035539,8.596821638405014,1.0
30773502000116,1,19,2608909,Limoeiro,PE,1837194.5,19,16,0.3816938479647497,0.5987390012325858,0.8245087822764546,2.619900753790384,0.5488410784202657,0.0858725761772853,11.64516129032258,0.2958212717874643,0.8670801304138107,0.8958050772487212,True,2608909,254155639.39,248686317.12,245716731.97,55917.0,0.9784804213546986,0.9667963007224462,4545.230241071588,0.34047343782906636,0.024930747922437657,0.00722861985045643,19.353457390829973,10.931623727399913,8.42183366343006,1.1875
30784957000137,1,9,2604007,Carpina,PE,2581184.55,9,9,0.2825602655240775,0.3874190243390384,0.9122168347087,3.5390680219855186,0.6777274406036079,0.1111111111111111,9.0,0.1714491544129664,0.7029878236497775,0.9261781694614196,True,2604007,333242122.48,327929211.85,323660502.66,78865.0,0.9840569055602542,0.9712472728576651,4225.475464147594,0.19288029871458717,0.0,0.0077456731183643,19.62437987827408,11.275492808921575,8.348887069352507,1.0
30899445000116,1,6,2918001,Jequié,BA,1065918.5,6,6,0.6088571562246513,0.771259716385446,0.9628311170131676,1.6424213623450097,0.4840037494936727,0.1666666666666666,5.999999999999999,0.4421904895579846,0.4095272879056663,0.8699068884386537,True,2918001,819095452.66,818937414.05,804550344.45,156408.0,0.9998070571512919,0.9822424747167563,5236.915328244079,0.5306285874695816,-6.661338147750939e-17,0.0013013361221069486,20.523711182840582,11.960223256680326,8.563487926160256,1.0
30985841000166,1,7,2906808,Cansanção,BA,2051136.8,7,6,0.6977668945324824,0.8278808122403147,0.9779926916624968,1.4331433718563271,0.3693739968744632,0.183673469387755,5.444444444444445,0.5140934251447273,0.4095272879056662,0.9268920577846832,True,2906808,288547173.39,288547173.39,286971987.78,39475.0,1.0,0.9945409771598386,7309.618071944268,0.6373202734389789,0.02040816326530601,0.007108497289722836,19.480369143162683,10.583422839123843,8.896946304038838,1.1666666666666667
31030781000190,1,8,4216255,São João do Oeste,SC,1943143.4,8,8,0.170337688761652,0.2244986139468656,0.7509697946121733,5.870691373529598,0.8925157537489234,0.125,8.0,0.045337688761652,0.4095272879056663,0.8631946597403845,True,4216255,57206901.6,55805147.51,55666841.3,6287.0,0.9754967661104722,0.9730791170833135,9099.236774296167,0.051814501441888004,0.0,0.0339669401008077,17.862185106414174,8.74623928838306,9.115945818031111,1.0
31030892000105,1,179,4211009,Mondaí,SC,340717.104,179,44,0.0809645169479598,0.1825635968072797,0.4562483308733453,12.351089559921078,0.7552023951377556,0.065197715427109,15.337960746768788,0.0157668015208508,0.9318530007111891,0.8701659549516196,True,4211009,86346265.51,80238812.74,80086208.89,9961.0,0.9292678990350464,0.9275005516101329,8668.433441421545,0.05959159873744723,0.043458127413785956,0.003945939085930017,18.27387611332989,9.206432747145165,9.067443366184726,4.068181818181818
31178434000100,1,5,1505304,Oriximiná,PA,619917.64,5,5,0.2764168234258567,0.3549896402367256,0.9916569562369608,3.617724809967039,0.8442835834426641,0.2,4.999999999999999,0.0764168234258566,0.4699665048670477,0.7985259670240659,True,1505304,458954829.16,453920589.29,432186539.32,76140.0,0.9890310776787905,0.9416755459595173,6027.775534016286,0.09552102928232088,0.0,0.0013507160195581807,19.944462351765978,11.240329029936488,8.704133321829488,1.0
31294097000116,1,13,2307254,Jijoca de Jericoacoara,CE,1259226.88,13,10,0.2105433444217841,0.3827800118116919,0.7641251114334535,4.749615822558073,0.8131578181312037,0.1124260355029586,8.894736842105262,0.0981173089188255,0.6680259407727234,0.8237288507070001,True,2307254,216556766.64,215538308.23,196753824.62,29472.0,0.9952970372350772,0.9085554225469203,7347.881604234527,0.12282593824642676,0.013806706114398437,0.005814765798075087,19.193363272608433,10.291195939055033,8.9021673335534,1.3
31417180000135,1,7,3551702,Sertãozinho,SP,6997.31,7,3,0.3368811759894262,0.3817624201300214,1.0,2.968405691006574,0.9952572055664974,0.5510204081632654,1.8148148148148149,-0.2141392321738391,0.4095272879056663,0.1445461586724366,True,3551702,870799160.51,818773654.05,796901813.96,127670.0,0.9402554471578379,0.9151384729095047,6820.703066577896,0.005321763984139304,0.32653061224489804,8.035503842128067e-06,20.584921923279644,11.757204088814397,8.827717834465249,2.3333333333333335
31442430000197,1,9,3200201,Alegre,ES,3389042.48,9,7,0.3179583898882437,0.3924837790761478,0.9663987982823988,3.145065618024675,0.6660039957882493,0.1604938271604938,6.230769230769231,0.1574645627277499,0.7266401214927993,0.9564147367713282,True,3200201,203978506.01,203261337.19,203093557.41,26397.0,0.996484096123516,0.9956615595568848,7727.336667424328,0.20428478820295098,0.020576131687242764,0.016614703903331134,19.133525183561375,10.18100564631367,8.952519537247703,1.2857142857142858
31724255000120,1,20,3205036,Vargem Alta,ES,582505.49,20,20,0.0865467542317016,0.1184946771917978,0.4420217224047107,11.554448331162314,0.8676611466230407,0.05,20.0,0.0365467542317016,0.6839379673268516,0.7029155869043884,True,3205036,155397441.11,155356406.75,153789215.49,22285.0,0.9997359392811946,0.9896508873729677,6973.185600628226,0.03847026761231748,0.0,0.0037484883009602857,18.86149652928863,10.011669085380657,8.849827443907975,1.0
32001836000105,1,79,3305158,São José do Vale do Rio Preto,RJ,3915175.39,79,35,0.0904658531024775,0.1863390339710937,0.5154241072198812,11.0538945436929,0.7805745211533514,0.0411792981893927,24.284046692607,0.0492865549130848,0.4109325657520621,0.8213951904233627,True,3305158,162264005.62,138463557.98,137508999.39,22125.0,0.8533226913198643,0.8474399412524498,7333.966355706215,0.06371484878196214,0.012978689312610132,0.024128428082619894,18.904735231055675,10.00446346987613,8.900271761179546,2.257142857142857
32370759000152,1,30,4119905,Ponta Grossa,PR,1856775.89,30,29,0.1455218630737433,0.3205556487487566,0.603992116679197,6.871819662542728,0.7192828829943808,0.0355555555555555,28.125,0.1099663075181877,0.4989626251665902,0.7835145073838393,True,4119905,1869826766.43,1744118770.59,1716640269.05,391654.0,0.9327702447644333,0.9180744975255253,4774.180185648557,0.11500478675494841,0.001111111111111054,0.0009930202751055287,21.34911162524899,12.878134075943793,8.470977549305198,1.0344827586206897
32467800000103,1,5,5210000,Inhumas,GO,4371.04,5,3,0.3630272551257811,0.4575570116036458,1.0,2.754614111972175,0.9588213445681616,0.3600000000000001,2.777777777777777,0.003027255125781,0.9774410604020825,0.7615497979955743,True,5210000,263294805.03,253163401.2,252609225.53,53315.0,0.9615206846605058,0.9594159121415917,4938.475195160837,0.04454088268867167,0.04000000000000017,1.660131501455929e-05,19.38878489404022,10.88397299645228,8.50481189758794,1.6666666666666667
32504706000187,1,121,3306305,Volta Redonda,RJ,4564918.970000001,121,95,0.0602794811472364,0.1557717244650237,0.4169031197502286,16.589392957073343,0.7492231665329141,0.0130455569974728,76.65445026178007,0.0472339241497636,0.5204557821293482,0.7732464877935458,True,,,,,,,,,0.05028245435093041,0.0025460416463820856,,,,,1.2736842105263158
32531313000162,1,8,5212501,Luziânia,GO,7915249.93,8,8,0.2588996456476763,0.3749976344714108,0.9628086374273211,3.862500458424151,0.7173531019865608,0.125,8.0,0.1338996456476763,0.413057353725038,0.9625668373400612,True,5212501,948344014.02,922741410.1,915374299.17,196416.0,0.9730028306801123,0.9652344356450963,4828.242169782502,0.15302816645448722,0.0,0.008346390985743146,20.670227878380167,12.187990137979408,8.48223774040076,1.0
32557811000184,1,5,3305505,Saquarema,RJ,78609.32,5,5,0.3153518214025729,0.4706821023257801,0.9761535909482488,3.171061437198476,0.8187239356351222,0.2,4.999999999999999,0.1153518214025729,0.4228701289090565,0.4641454034533427,True,3305505,2988358424.89,2495136397.24,2493132885.8,88755.0,0.8349521852727035,0.8342817464714833,33669.74733693876,0.1441897767532161,0.0,2.6305184594078128e-05,21.817990051805445,11.393635043778904,10.424355008026541,1.0
32579624000100,1,33,4206009,Governador Celso Ramos,SC,11703.19,33,28,0.1274771291248399,0.2464336646674966,0.5991580073467149,7.844544404672683,0.7613568491031273,0.039485766758494,25.32558139534884,0.0879913623663458,0.9893272245749464,0.7826094458513206,True,4206009,197005714.14,185695291.48,183418431.42,17306.0,0.94258835227509,0.9310310222253536,11383.66544204322,0.09516146724057473,0.0039111655273271154,5.9405332739147126e-05,19.098743292068406,9.758808541166685,9.33993475090172,1.1785714285714286
33002067000114,1,5,5220009,São João d'Aliança,GO,18238.8,5,5,0.323038045024323,0.4386253481588701,0.9539443384433188,3.095610611204341,0.8046129499580857,0.2,4.999999999999999,0.1230380450243229,0.4394473450145676,0.2460883669053481,True,5220009,88554191.88,88088355.31,88050073.84,11275.0,0.9947395311265305,0.994307236853529,7854.030321951219,0.1537975562804037,0.0,0.00020596201730027012,18.29912526020309,9.330343164370879,8.96878209583221,1.0
33840043000134,1,33,3550308,São Paulo,SP,7352159.080000001,33,29,0.923362041906132,0.9607955871379212,0.9839633257772218,1.082998818032049,0.0743363519369106,0.039485766758494,25.32558139534885,0.883876275147638,0.4151161151851583,0.97554002412409,True,3550308,123571806691.25,117009214332.57,116798206872.08,12200180.0,0.9468924786777866,0.9451849090780541,10128.68717439005,0.9206249719742081,0.005181686999868788,5.9497059053038836e-05,25.540088254747488,16.316961263693006,9.223126991054482,1.1379310344827587
34550730000188,1,23,5203807,Britânia,GO,234102.1,23,20,0.1339232800765501,0.3075581124646041,0.5540317664813772,7.466961677076632,0.814490090476155,0.054820415879017,18.24137931034484,0.0791028641975331,0.5439158033193031,0.5764271167522396,True,5203807,50110175.63,50110175.63,49835139.11,6008.0,1.0,0.9945113638788498,8340.575171438082,0.08834029481742116,0.005074121977912631,0.004671747744979915,17.729734651819008,8.700847193443972,9.028887458375038,1.15
35001011000170,1,7,2405702,Jardim do Seridó,RN,49693.9,7,5,0.3319148492359121,0.4829566606766625,0.9834929438019556,3.012820915671776,0.7882832448063777,0.2244897959183673,4.454545454545455,0.1074250533175448,0.4095272879056663,0.3807290900026139,True,2405702,56375241.99,54787173.74,53471476.66,11623.0,0.9718303958627496,0.9484921886363683,4850.317645186269,0.16489356154489007,0.0306122448979591,0.0008814844645600784,17.84754064828345,9.360741172643708,8.486799475639739,1.4
35607532000176,1,11,4104808,Cascavel,PR,21173063.97,11,11,0.8167593173404972,0.9028452389831418,0.962853399436454,1.2243508935486216,0.2109752464418355,0.0909090909090909,11.0,0.7258502264314063,0.4190602566746969,0.9839196403960744,True,4104808,2132841226.84,1992767707.04,1989821609.31,350644.0,0.9343253881079879,0.932944086165337,6082.640019050661,0.798435249074547,-1.5265566588595904e-17,0.009927163683613635,21.480720837115626,12.767526742739236,8.71319409437639,1.0
36975571000199,1,9,5208608,Goianésia,GO,4014582.0,9,9,0.5157064992374888,0.7061009091357456,0.89966028841857,1.939087448924099,0.520257339738987,0.1111111111111111,9.0,0.4045953881263777,0.42780985096853,0.9319868098193336,True,5208608,363874676.75,361107279.15,351575674.0,73201.0,0.9923946408562491,0.9661998937110702,4970.89762093414,0.4551698116421749,0.0,0.011032869986603156,19.71232007167515,11.200964361058276,8.511355710616874,1.0
37382116000142,1,9,5202809,Avelinópolis,GO,800596.8200000001,9,9,0.2741270931682255,0.4654706472603775,0.841867970447347,3.647942961210051,0.7490890483896591,0.1111111111111111,9.0,0.1630159820571143,0.74883725909936,0.8511636925221788,True,5202809,31364362.78,31364362.78,30752971.68,2470.0,1.0,0.980506822208106,12698.122582995951,0.18339297981425368,0.0,0.025525684217328138,17.2611828630305,7.8119734296220225,9.449209433408475,1.0
37622644000121,1,10,5209705,Hidrolândia,GO,83999.0,10,10,0.1869255816767001,0.2574316360909058,0.8309503684567674,5.349722552847607,0.8058394608754341,0.1,9.999999999999996,0.0869255816767,0.6746825727889852,0.579741935951775,True,5209705,216834494.97,213341511.43,210012809.39,27530.0,0.983891015401017,0.96853966625124,7876.298400653832,0.09658397964077788,0.0,0.00038738762488699794,19.19464492451339,10.223031598136654,8.971613326376737,1.0
39563911000162,1,18,3306305,Volta Redonda,RJ,21505967.9,18,15,0.3523928736555664,0.5540264755998264,0.9132352466684376,2.837741835203551,0.5525963392311007,0.074074074074074,13.5,0.2783187995814923,0.4095272879056663,0.973273552845864,True,,,,,,,,,0.30613522177382113,0.007936507936507858,,,,,1.2
39750948000108,1,6,3304201,Resende,RJ,166734.49,6,5,0.6471644982637123,0.7946027243673459,0.9841664433075604,1.5452021899886592,0.4613205239504548,0.2222222222222222,4.499999999999999,0.42494227604149,0.4095272879056663,0.678953481396358,True,3304201,1112471656.25,1071738382.04,1069864974.36,128460.0,0.9633848880722887,0.961700883208457,8660.06271407442,0.5589556228296403,0.02777777777777775,0.0001498775173850637,20.82985009415202,11.763372850811784,9.066477243340238,1.2
39754247000139,1,5,3306008,Três Rios,RJ,105381.95,5,5,0.2823102280824438,0.390018878944639,0.9487578280720748,3.5422025152697167,0.8630242193828989,0.2,4.999999999999999,0.0823102280824437,0.4095272879056663,0.488275779660492,True,3306008,593791343.66,588342026.97,553484892.65,76789.0,0.9908228424880505,0.9321201774994565,7732.765678157028,0.10288778510305477,0.0,0.00017747303177316246,20.202038542316338,11.24881667971082,8.953221862605519,1.0
39758701000120,1,17,3306305,Volta Redonda,RJ,2517406.46,17,7,0.2425185374192363,0.3780666352941669,0.9014064657639752,4.123396135575907,0.8233682363884332,0.2802768166089965,3.567901234567901,-0.0377582791897601,0.4095272879056663,0.8995320407408897,True,,,,,,,,,0.116271626989109,0.16032295271049593,,,,,2.4285714285714284
40637159000136,1,51,2910800,Feira de Santana,BA,13350143.95,51,46,0.0641453539222531,0.1175184039869472,0.4020922598366439,15.58959361596229,0.7947473327014021,0.0242214532871972,41.28571428571428,0.0399239006350559,0.4729165102527359,0.9140943909098188,True,2910800,2379490635.55,2320915691.5,2244826134.27,652592.0,0.9753834105606971,0.943406164635368,3646.214841049232,0.04334858400941428,0.0025374855824682498,0.00561050493351247,21.59015228304806,13.388707404408542,8.201444878639517,1.108695652173913
41714199000105,1,5,2300754,Amontada,CE,145414.0,5,5,0.4329155626895463,0.6031056156903737,0.9865762581319544,2.3099192687538537,0.6697685999072207,0.2,4.999999999999999,0.2329155626895463,0.4462242662492164,0.6391891813671716,True,2300754,299242247.62,294573423.81,283392565.7,47486.0,0.9843978454007309,0.9470339430810347,6301.6941334288,0.29114445336193284,0.0,0.00048594074251392965,19.516763996035042,10.768190209737188,8.748573786297856,1.0
41779117000100,1,22,3146008,Ouro Fino,MG,920978.56,22,22,0.1263919891118643,0.2531057834831681,0.6219664331816801,7.911893839370951,0.7831975338488184,0.0454545454545454,22.0,0.0809374436573189,0.5890930507375177,0.6960404467314241,True,3146008,160138629.76,158072437.0,154860035.19,32131.0,0.9870974744626165,0.9670373439693406,4983.929219756621,0.0847916076410007,-5.815453938512725e-17,0.005751133011318206,18.891550434059102,10.377576575186112,8.513973858872992,1.0
41863890000142,1,8,5219902,São Francisco de Goiás,GO,181910.0,8,7,0.3340299983426736,0.5277334945852344,0.9073827717002914,2.9937430918229184,0.7199450764508751,0.15625,6.4,0.1777799983426736,0.7270969621783137,0.6851767704538677,True,5219902,48135932.26,43440144.41,40778220.25,6379.0,0.9024473479679107,0.8471472003438456,7545.999727229973,0.22303499806645252,0.015625000000000007,0.0037790895794317793,17.68953948861858,8.760766624241956,8.928772864376624,1.1428571428571428
43939047000128,1,15,5203939,Buriti de Goiás,GO,248035.06,15,14,0.1177156808270883,0.2419012860520605,0.5439553585690668,8.495044950458997,0.8841434535456408,0.0755555555555555,13.235294117647058,0.0421601252715328,0.6636200406516304,0.6477354980511186,True,5203939,42809431.73,42809351.73,42700384.62,2720.0,0.9999981312529327,0.9974527316623177,15738.761665441176,0.04984765627532587,0.00444444444444439,0.005793934887161372,17.572269003798034,7.908387159290043,9.66388184450799,1.0714285714285714
44239770000167,1,21,3503208,Araraquara,SP,1768656.0099999998,21,20,0.1088608197147595,0.1920999776547843,0.5847875302784288,9.186041429967466,0.8232074777366986,0.0521541950113378,19.173913043478265,0.0567066247034216,0.8378051026342777,0.8596651983162621,True,3503208,1828517681.6,1661504928.33,1451330210.5,250304.0,0.9086622158753972,0.7937195385663697,7305.1876182562,0.06195875759448368,0.002267573696145049,0.0009672621860852778,21.32677146550969,12.430431458115185,8.896340007394505,1.05
44318534000136,1,42,5220009,São João d'Aliança,GO,1279359.55,42,28,0.2181331582235244,0.3669797126226165,0.7982864160430896,4.584355758400033,0.5863231740599836,0.0476190476190476,21.0,0.1705141106044768,0.6898989971171393,0.8487703876448571,True,5220009,88554191.88,88088355.31,88050073.84,11275.0,0.9947395311265305,0.994307236853529,7854.030321951219,0.18917512704661787,0.012345679012345664,0.014447193552775722,18.29912526020309,9.330343164370879,8.96878209583221,1.5
44392215000170,1,36,3548807,São Caetano do Sul,SP,400085.54,36,30,0.0970132867319591,0.1932080324622579,0.525801907262132,10.30786641383391,0.780130585931802,0.0385802469135802,25.919999999999987,0.0584330398183788,0.5359471197678136,0.5415029936211285,True,3548807,2653261228.56,2571395294.47,2475616035.91,166847.0,0.969145166254726,0.9330464747542355,15902.361016739887,0.06587581386064734,0.0054278416347381415,0.0001507901052838049,21.699055372599513,12.024832503796118,9.674222868803394,1.2
44483469000102,1,6,3540002,Pompéia,SP,609817.0,6,6,0.1869614312469465,0.2473479748842685,0.790945480365421,5.348696751680071,0.9596081211925724,0.1666666666666666,5.999999999999999,0.0202947645802799,0.4095272879056663,0.7345053297792155,True,3540002,187628703.29,187548666.7,182078258.09,20171.0,0.9995734309911192,0.970417931251056,9301.90388627237,0.024353717496335813,-6.661338147750939e-17,0.0032501263895506616,19.04997558544463,9.912001208301334,9.1379743771433,1.0
44497659000170,1,29,3505302,Barra Bonita,SP,157268.69,29,26,0.1311513017374627,0.2028375768883177,0.666375487708329,7.624781353690176,0.7082534597097238,0.0487514863258026,20.512195121951223,0.0823998154116601,0.4095272879056663,0.4082437361584866,True,3505302,233023352.57,216708481.69,206376804.55,34430.0,0.9299861121211058,0.8856485939022125,6768.032313970374,0.0963973538069612,0.010701545778834698,0.0006749052756536778,19.26664923213004,10.44668355633257,8.819965675797471,1.1153846153846154
44544005000150,1,11,3535309,Palmital,SP,2079119.33,11,6,0.369658195077565,0.4578396806113096,0.9687367631755892,2.705201760210324,0.6661295673248462,0.2396694214876032,4.172413793103448,0.1299887735899617,0.4095272879056663,0.909064922324082,True,3535309,153171306.26,148291836.39,144069370.72,19559.0,0.9681437079232231,0.9405767583874362,7831.24424868347,0.24358983409307797,0.08760330578512385,0.013573817321051031,18.847067501775683,9.881190817537517,8.965876684238166,1.8333333333333333
44616474000138,1,56,5208509,Goiandira,GO,436504.52,56,42,0.044153371801185,0.088200690338785,0.2835022189460948,22.64832693871776,0.8900467111661451,0.0325255102040816,30.74509803921569,0.0116278615971033,0.482620787394099,0.4141392747492671,True,5208509,48267858.85,48267858.85,48267858.85,5023.0,1.0,1.0,9609.368674099143,0.02084003940609195,0.008928571428571397,0.009043378562875697,17.69227644887368,8.521782643750045,9.170493805123636,1.3333333333333333
44699908000100,1,39,3503307,Araras,SP,170506.09000000003,39,30,0.0734135242638101,0.1485507057255257,0.4316914428100485,13.621468387847964,0.8434831795818825,0.0427350427350427,23.40000000000001,0.0306784815287674,0.6637853628136378,0.4098132003667384,True,3503307,980858913.49,961001788.11,933449627.03,131300.0,0.9797553704137262,0.9516655394491825,7470.36491614623,0.041462266479803556,0.009725906277630382,0.00017383345112634117,20.703939188114308,11.785240060290887,8.91869912782342,1.3
