fornecedor_id_limpo,degree_global,strength_global,perda_media_todos_compradores,share_compradores_perda_25,share_compradores_perda_50,share_compradores_perda_75
51155668000149,3,2150000.0,0.0013573391437291975,0.002564102564102564,0.001282051282051282,0.0
36519422000115,4,2142302.98,0.00174268026536796,0.002564102564102564,0.001282051282051282,0.001282051282051282
39998514000113,1,2129000.0,0.0011604238367689868,0.001282051282051282,0.001282051282051282,0.001282051282051282
09475334000196,1,2100950.47,0.0008549080001440534,0.001282051282051282,0.001282051282051282,0.0
48757527000191,1,2079180.0,0.0009806270564006606,0.001282051282051282,0.001282051282051282,0.001282051282051282
10718713000149,1,2034792.69,0.0008147105151405354,0.001282051282051282,0.001282051282051282,0.0
33146979000160,1,2025000.0,0.0010093254448460612,0.001282051282051282,0.001282051282051282,0.001282051282051282
42920986000168,1,1804200.76,0.000730810129911864,0.001282051282051282,0.001282051282051282,0.0
08233204000184,1,1794999.83,0.0008823108848548188,0.001282051282051282,0.001282051282051282,0.0
94516671000234,75,1780655.9116,0.002027919067679792,0.001282051282051282,0.001282051282051282,0.0
40099403000154,1,1770500.0,0.0008470297957513505,0.001282051282051282,0.001282051282051282,0.0
63081806000171,1,1698096.8,0.0010613856567183522,0.001282051282051282,0.001282051282051282,0.001282051282051282
46559948000182,1,1663287.0,0.0009969491316385497,0.001282051282051282,0.001282051282051282,0.001282051282051282
05624307000187,1,1493436.2,0.0006639842564557337,0.001282051282051282,0.001282051282051282,0.0
46224411000161,1,1440000.0,0.0007449730885007056,0.001282051282051282,0.001282051282051282,0.0
36476535000180,1,1400000.07,0.0007690711551564826,0.001282051282051282,0.001282051282051282,0.0
58325411000137,1,1341900.0,0.0006564454637637377,0.001282051282051282,0.001282051282051282,0.0
00456865000167,22,1336156.39,0.0022110112161720366,0.002564102564102564,0.001282051282051282,0.001282051282051282
21597589000127,1,1295867.4,0.0009185634535700438,0.001282051282051282,0.001282051282051282,0.0
01010042000176,1,1293711.6,0.0007138184097605015,0.001282051282051282,0.001282051282051282,0.0
39984415000182,1,1132794.0,0.0006980640156089478,0.001282051282051282,0.001282051282051282,0.0
21144205000110,1,1107480.0,0.0007611998387508376,0.001282051282051282,0.001282051282051282,0.0
07987037000102,1,1098158.58,0.0006792426913879301,0.001282051282051282,0.001282051282051282,0.0
